year,state,state_po,state_fips,state_cen,state_ic,office,candidate,party_detailed,writein,candidatevotes,totalvotes,party_simplified,winner
2000,OHIO,OH,39,31,24,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,13473,4701998,LIBERTARIAN,FALSE
2000,OHIO,OH,39,31,24,US PRESIDENT,"HAGELIN, JOHN",NATURAL LAW,FALSE,6181,4701998,OTHER,FALSE
2000,OKLAHOMA,OK,40,73,53,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,744337,1234229,REPUBLICAN,FALSE
2000,OKLAHOMA,OK,40,73,53,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,474276,1234229,DEMOCRAT,FALSE
2000,OKLAHOMA,OK,40,73,53,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,9014,1234229,OTHER,FALSE
2000,OKLAHOMA,OK,40,73,53,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,6602,1234229,LIBERTARIAN,FALSE
2000,OREGON,OR,41,92,72,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,720342,1533950,DEMOCRAT,FALSE
2000,OREGON,OR,41,92,72,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,713577,1533950,REPUBLICAN,FALSE
2000,OREGON,OR,41,92,72,US PRESIDENT,"NADER, RALPH",GREEN,FALSE,77357,1533950,OTHER,FALSE
2000,OREGON,OR,41,92,72,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,7447,1533950,LIBERTARIAN,FALSE
2000,OREGON,OR,41,92,72,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",INDEPENDENT,FALSE,7063,1533950,OTHER,FALSE
2000,OREGON,OR,41,92,72,US PRESIDENT,OTHER,,FALSE,3401,1533950,OTHER,FALSE
2000,OREGON,OR,41,92,72,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,2574,1533950,OTHER,FALSE
2000,OREGON,OR,41,92,72,US PRESIDENT,"PHILLIPS, HOWARD",CONSTITUTION PARTY,FALSE,2189,1533950,OTHER,FALSE
2000,PENNSYLVANIA,PA,42,23,14,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,2485967,4912185,DEMOCRAT,FALSE
2000,PENNSYLVANIA,PA,42,23,14,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,2281127,4912185,REPUBLICAN,FALSE
2000,PENNSYLVANIA,PA,42,23,14,US PRESIDENT,"NADER, RALPH",GREEN,FALSE,103392,4912185,OTHER,FALSE
2000,PENNSYLVANIA,PA,42,23,14,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,16023,4912185,OTHER,FALSE
2000,PENNSYLVANIA,PA,42,23,14,US PRESIDENT,"PHILLIPS, HOWARD",CONSTITUTION PARTY,FALSE,14428,4912185,OTHER,FALSE
2000,PENNSYLVANIA,PA,42,23,14,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,11248,4912185,LIBERTARIAN,FALSE
2000,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,249508,409112,DEMOCRAT,FALSE
2000,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,130555,409112,REPUBLICAN,FALSE
2000,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"NADER, RALPH",GREEN,FALSE,25052,409112,OTHER,FALSE
2000,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,2273,409112,OTHER,FALSE
2000,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,742,409112,LIBERTARIAN,FALSE
2000,RHODE ISLAND,RI,44,15,5,US PRESIDENT,,,TRUE,329,409112,OTHER,FALSE
2000,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"HAGELIN, JOHN",NATURAL LAW,FALSE,271,409112,OTHER,FALSE
2000,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"MOOREHEAD, MONICA",WORKERS WORLD,FALSE,199,409112,OTHER,FALSE
2000,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"PHILLIPS, HOWARD",CONSTITUTION PARTY,FALSE,97,409112,OTHER,FALSE
2000,RHODE ISLAND,RI,44,15,5,US PRESIDENT,,SOCIALIST,FALSE,52,409112,OTHER,FALSE
2000,RHODE ISLAND,RI,44,15,5,US PRESIDENT,,SOCIALIST WORKERS,FALSE,34,409112,OTHER,FALSE
2000,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,786892,1383902,REPUBLICAN,FALSE
2000,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,566037,1383902,DEMOCRAT,FALSE
2000,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,"NADER, RALPH",UNITED CITIZENS,FALSE,20279,1383902,OTHER,FALSE
2000,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,4760,1383902,LIBERTARIAN,FALSE
2000,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,3309,1383902,OTHER,FALSE
2000,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,,CONSTITUTION PARTY,FALSE,1682,1383902,OTHER,FALSE
2000,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,"HAGELIN, JOHN",NATURAL LAW,FALSE,943,1383902,OTHER,FALSE
2000,SOUTH DAKOTA,SD,46,45,37,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,190700,316269,REPUBLICAN,FALSE
2000,SOUTH DAKOTA,SD,46,45,37,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,118804,316269,DEMOCRAT,FALSE
2000,SOUTH DAKOTA,SD,46,45,37,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,3322,316269,OTHER,FALSE
2000,SOUTH DAKOTA,SD,46,45,37,US PRESIDENT,"PHILLIPS, HOWARD",INDEPENDENT,FALSE,1781,316269,OTHER,FALSE
2000,SOUTH DAKOTA,SD,46,45,37,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,1662,316269,LIBERTARIAN,FALSE
2000,TENNESSEE,TN,47,62,54,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1061949,2076181,REPUBLICAN,FALSE
2000,TENNESSEE,TN,47,62,54,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,981720,2076181,DEMOCRAT,FALSE
2000,TENNESSEE,TN,47,62,54,US PRESIDENT,,INDEPENDENT,FALSE,32084,2076181,OTHER,FALSE
2000,TENNESSEE,TN,47,62,54,US PRESIDENT,,,TRUE,428,2076181,OTHER,FALSE
2000,TEXAS,TX,48,74,49,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,3799639,6407637,REPUBLICAN,FALSE
2000,TEXAS,TX,48,74,49,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,2433746,6407637,DEMOCRAT,FALSE
2000,TEXAS,TX,48,74,49,US PRESIDENT,"NADER, RALPH",GREEN,FALSE,137994,6407637,OTHER,FALSE
2000,TEXAS,TX,48,74,49,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,23160,6407637,LIBERTARIAN,FALSE
2000,TEXAS,TX,48,74,49,US PRESIDENT,,INDEPENDENT,FALSE,12394,6407637,OTHER,FALSE
2000,TEXAS,TX,48,74,49,US PRESIDENT,,,TRUE,704,6407637,OTHER,FALSE
2000,UTAH,UT,49,87,67,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,515096,770754,REPUBLICAN,FALSE
2000,UTAH,UT,49,87,67,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,203053,770754,DEMOCRAT,FALSE
2000,UTAH,UT,49,87,67,US PRESIDENT,"NADER, RALPH",GREEN,FALSE,35850,770754,OTHER,FALSE
2000,UTAH,UT,49,87,67,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,9319,770754,OTHER,FALSE
2000,UTAH,UT,49,87,67,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,3616,770754,LIBERTARIAN,FALSE
2000,UTAH,UT,49,87,67,US PRESIDENT,"PHILLIPS, HOWARD",INDEPENDENT AMERICAN,FALSE,2709,770754,OTHER,FALSE
2000,UTAH,UT,49,87,67,US PRESIDENT,"HAGELIN, JOHN",NATURAL LAW,FALSE,763,770754,OTHER,FALSE
2000,UTAH,UT,49,87,67,US PRESIDENT,"HARRIS, JAMES",SOCIALIST WORKERS,FALSE,186,770754,OTHER,FALSE
2000,UTAH,UT,49,87,67,US PRESIDENT,,NO PARTY AFFILIATION,FALSE,161,770754,OTHER,FALSE
2000,UTAH,UT,49,87,67,US PRESIDENT,,,TRUE,1,770754,OTHER,FALSE
2000,VERMONT,VT,50,13,6,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,149022,294308,DEMOCRAT,FALSE
2000,VERMONT,VT,50,13,6,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,119775,294308,REPUBLICAN,FALSE
2000,VERMONT,VT,50,13,6,US PRESIDENT,"NADER, RALPH",PROGRESSIVE/GREEN,FALSE,20374,294308,OTHER,FALSE
2000,VERMONT,VT,50,13,6,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,FALSE,2192,294308,OTHER,FALSE
2000,VERMONT,VT,50,13,6,US PRESIDENT,"DENNIS """"DENNY"""", LANE",VERMONT GRASSROOTS,FALSE,1044,294308,OTHER,FALSE
2000,VERMONT,VT,50,13,6,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,FALSE,784,294308,LIBERTARIAN,FALSE
2000,VERMONT,VT,50,13,6,US PRESIDENT,,,TRUE,514,294308,OTHER,FALSE
2000,VERMONT,VT,50,13,6,US PRESIDENT,"HAGELIN, JOHN",NATURAL LAW,FALSE,219,294308,OTHER,FALSE
2000,VERMONT,VT,50,13,6,US PRESIDENT,"MCREYNOLDS, DAVID",LIBERTY UNION PARTY,FALSE,161,294308,OTHER,FALSE
2000,VERMONT,VT,50,13,6,US PRESIDENT,"PHILLIPS, HOWARD",CONSTITUTION PARTY,FALSE,153,294308,OTHER,FALSE
2000,VERMONT,VT,50,13,6,US PRESIDENT,"HARRIS, JAMES",SOCIALIST WORKERS,FALSE,70,294308,OTHER,FALSE
2000,VIRGINIA,VA,51,54,40,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1437490,2739447,REPUBLICAN,FALSE
2000,VIRGINIA,VA,51,54,40,US PRESIDENT,"GORE, AL",DEMOCRAT,FALSE,1217290,2739447,DEMOCRAT,FALSE
